Transparency Data ,,,,,,,,
,,,,,,,,
The supplier data has to be made anonymous,,,,,,,,
,,,,,,,,
Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Physical Sciences,University of Cambridge,97738461,19257.15,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Physical Sciences,King's College London,97738462,8032.54,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Engineering,University of Cambridge,97738463,18941.07,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC ICT,University of Cambridge,97738463,18941.11,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC ICT,University of Oxford GRANT,97738464,7704.81,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,97738464,7704.77,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Engineering,Cranfield University,97738465,22366.39,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC ICT,Cranfield University,97738465,22366.41,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Maths,University of Oxford GRANT,97738466,1542.09,GBP
BIS,EPSRC,09/12/2016,Research Grant Expenditure,NC Physical Sciences,ICSTM,97738467,44725.22,GBP
